
key = model_output

vcf_matrix

key = vts_vcm_comm

key = 0

,DIA,SPY,VO,IJH,QQQ,IWF,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,VOX,XLU,GDX,GUNR,IXUS,IEFA,EFA,VGK,VWO,IEMG,SHV,BIL,GBIL,SHY,IEI,IEF,VGIT,TLT,GOVT,MUB,SHM,VCSH,VCIT,VCLT,LQD,HYG,SHYG,MBB,VMBS,AGG,BSV,BIV,BLV,BNDX,EMB,GLD,SLV,USO,PDBC,VNQ,VNQI
IEFA,4.9499986698406446e-05,5.95758377732228e-05,6.68649169230972e-05,8.21068870855586e-05,8.257035039063227e-05,8.077712649699538e-05,6.846514429369616e-05,3.2560698390482395e-05,-2.523805319104455e-05,2.7687363643210522e-05,5.306596126538059e-05,5.9302995433748893e-05,5.3807189101789906e-05,7.627615333818342e-05,0.00010381640708863407,5.254205668831595e-05,1.4420697478676153e-05,9.55205667800757e-05,9.20265339239647e-06,5.759762116802764e-05,6.40343117534682e-05,6.352710806734152e-05,5.590933254981468e-05,4.377119258039934e-05,4.8558768843291914e-05,9.28559964288085e-07,3.2633032427434645e-07,2.1846424939445985e-06,1.1029243864334946e-05,2.6044631698265792e-05,3.9221647866597585e-05,2.867408935937921e-05,7.20208131912565e-05,3.1587087851097654e-05,2.0281798526285278e-05,7.4191609844429686e-06,1.766674870965313e-05,3.814574209979699e-05,6.795332385061387e-05,4.907356185038648e-05,3.1431302616165224e-05,2.3795642366984256e-05,3.948286953174681e-05,3.869173892364604e-05,3.450921735752662e-05,1.60158489969687e-05,3.6076232463508625e-05,6.769734229624992e-05,1.742384641676793e-05,5.0702400088157486e-05,3.801867574435993e-05,2.9778358184963167e-05,-5.477240689409524e-05,-1.4652766677040182e-05,7.612839731816776e-05,6.791969384017992e-05
EFA,4.943089626526909e-05,5.916476685629181e-05,6.663834342001207e-05,8.186277946174451e-05,8.204799243703446e-05,8.010313959919162e-05,6.867078848967457e-05,3.263160652075736e-05,-2.5556137904748334e-05,2.7675262509957834e-05,5.287237845400527e-05,5.907682362073535e-05,5.3941945143666386e-05,7.593906933864849e-05,0.00010282922691238981,5.226091630010082e-05,1.41636144070921e-05,9.461034171571398e-05,9.124798387994203e-06,5.713363166558352e-05,6.352710806734152e-05,6.305245523832058e-05,5.541525030736148e-05,4.321050951595555e-05,4.808690418859199e-05,9.224719722922753e-07,3.296080518621062e-07,2.2354444099024e-06,1.0913193912296827e-05,2.5840416066300224e-05,3.900666520371444e-05,2.8471386011370386e-05,7.196416260015933e-05,3.143847534682824e-05,2.0198731661134066e-05,7.427074256950335e-06,1.7506848243568808e-05,3.790158603957711e-05,6.769141539105979e-05,4.881066580984322e-05,3.107876265486369e-05,2.350197885180798e-05,3.92440875074155e-05,3.844832889007706e-05,3.4318986301825286e-05,1.5869380519085073e-05,3.585267185394985e-05,6.752874915746547e-05,1.7376309582574932e-05,5.0182023968997985e-05,3.760952320985146e-05,2.907725155152441e-05,-5.5882541328542875e-05,-1.544945350040687e-05,7.58146564928569e-05,6.723822602738527e-05
VGK,4.0584268664789326e-05,5.026398780677086e-05,5.975873649265151e-05,7.41061731863788e-05,7.00489063897675e-05,6.771033810432027e-05,5.69853581556316e-05,2.406243324793736e-05,-1.5989944015319866e-05,2.539815967696191e-05,3.9111245805762374e-05,5.182250756833167e-05,4.665574966617534e-05,6.664822965907591e-05,8.872562493878916e-05,4.558075767546442e-05,9.72328766840021e-06,7.878961975929965e-05,9.902283516990964e-06,5.1756074620309013e-05,5.590933254981468e-05,5.541525030736148e-05,5.128731150879422e-05,4.4171544861582164e-05,4.6769122223801744e-05,8.264287978350231e-07,2.574959115887205e-07,1.5665813074378138e-06,9.273930504775661e-06,2.1815781040195996e-05,3.2256445307214975e-05,2.385649929326299e-05,5.780918152355365e-05,2.596228344356539e-05,1.6063084336439435e-05,5.942087640001657e-06,1.4879423205228402e-05,3.1825347144832114e-05,5.468539445571886e-05,4.01415394170422e-05,2.7438169446209224e-05,2.0698665108353566e-05,3.2768224901197473e-05,3.2340799546443e-05,2.852049325484112e-05,1.3434223033947777e-05,2.9957388347133962e-05,5.469193771127002e-05,1.463534172894021e-05,4.371369193530714e-05,3.194340469582155e-05,2.4035064850873453e-05,-3.7628425945865364e-05,-7.594073024976231e-06,6.634515444337576e-05,5.8927298465752655e-05
VWO,2.177716418665763e-05,3.112615345451363e-05,4.3986232684503415e-05,5.745736764947421e-05,4.384458094443917e-05,4.181367303306274e-05,3.091569495577477e-05,1.2460759170621274e-05,7.745064322249625e-06,1.5515618496901216e-05,1.3115154587239449e-05,3.6993097181251954e-05,3.417487332998441e-05,4.258382762658931e-05,5.778211424655451e-05,3.309959504747789e-05,2.2330065613064474e-07,5.8543690869738715e-05,1.7036196775997847e-05,4.455288110045923e-05,4.3771192580399346e-05,4.321050951595555e-05,4.4171544861582164e-05,5.03053354763624e-05,5.0172287241011324e-05,6.333351338485123e-07,1.7933273280491862e-07,2.5676555757004508e-08,6.1094053987146025e-06,1.4070228633979248e-05,1.969835250193878e-05,1.5142947843301566e-05,3.125316745017498e-05,1.568419100099446e-05,9.54228043442739e-06,3.0102621544342026e-06,1.0093295017834155e-05,2.1266086149128317e-05,3.16414622239457e-05,2.498817646481866e-05,2.184728804623087e-05,1.656875748825931e-05,2.1248225042027575e-05,2.189040431595363e-05,1.7777085940387096e-05,8.730951566561132e-06,1.9096211191032037e-05,3.1419393707386095e-05,1.0273415764149843e-05,3.185709917953266e-05,2.725820490117447e-05,1.8208795829303644e-05,-3.157595653325078e-06,9.14347342097991e-06,4.203016052051233e-05,4.695053617862855e-05
IEMG,2.7099902593555864e-05,3.6410372278030647e-05,4.840508570503271e-05,6.272025242518181e-05,5.181395411946161e-05,4.9524733229049256e-05,4.039412348749239e-05,1.8152991843829956e-05,1.3205766717869648e-06,1.5903913622034692e-05,2.0767294721864318e-05,4.130085356829691e-05,3.9387712661424835e-05,4.761568866736015e-05,6.607400681101877e-05,3.776132865535887e-05,1.4996156194895762e-06,6.830947128567722e-05,1.7348105372356905e-05,4.8215597984087e-05,4.8558768843291914e-05,4.8086904188591994e-05,4.6769122223801744e-05,5.017228724101132e-05,5.1956091784763074e-05,7.094821556503724e-07,2.441049071066466e-07,6.144787647044117e-07,7.103735609598423e-06,1.6650677916635976e-05,2.4238259260663638e-05,1.8155165324276734e-05,4.1534705736420305e-05,1.9466118718254218e-05,1.2356248724622338e-05,4.080191150860982e-06,1.1733746811284623e-05,2.5381340568292053e-05,4.050131967488708e-05,3.0831934640438574e-05,2.3907707057232435e-05,1.8022970719346245e-05,2.5764815821255213e-05,2.6231706438827385e-05,2.1713950024440833e-05,1.026069306499252e-05,2.304492614088288e-05,4.051757552512142e-05,1.2380268614447957e-05,3.576078735522091e-05,3.0424233508108068e-05,1.9761999306600793e-05,-1.6570933380316016e-05,3.166601292537864e-06,4.7277656638186325e-05,5.2076768417544554e-05
SHV,7.013580353612026e-07,9.181119918311522e-07,9.817583694380684e-07,1.1906888140040575e-06,1.3596057196934745e-06,1.3092450167095088e-06,1.1786069817361725e-06,3.872743515981547e-07,-4.5755881851666985e-07,3.412657999938788e-07,7.015006280819112e-07,8.246497094833211e-07,7.054169295843493e-07,1.1210312856213836e-06,1.6683820739979573e-06,8.134540343785573e-07,1.3916141411279208e-07,1.3302221494406113e-06,9.952910547851423e-08,8.360328802551683e-07,9.28559964288085e-07,9.224719722922753e-07,8.264287978350231e-07,6.333351338485122e-07,7.094821556503725e-07,1.5643385708034205e-08,4.6016203375832996e-09,4.188890117090507e-08,1.7705925153606358e-07,4.139023663371181e-07,6.196289022902251e-07,4.540498462712401e-07,1.153927051456427e-06,5.053975321357533e-07,3.0152230256428647e-07,1.172481018309475e-07,2.7537987184403337e-07,5.941826472631334e-07,1.049275140127742e-06,7.585658934642049e-07,4.561882344416438e-07,3.3450389450430084e-07,6.33611184743447e-07,6.209213868333513e-07,5.467839975118526e-07,2.5703310447394236e-07,5.690584570791497e-07,1.0671024625730823e-06,2.7232847989915194e-07,7.857339301604475e-07,4.5567532065632155e-07,3.4838221827009694e-07,-7.119051556737271e-07,-1.688115131105804e-07,1.1242434830088653e-06,9.924320761478984e-07
BIL,3.004751008814533e-07,2.9058623460686793e-07,3.626649744244546e-07,4.5981464383851497e-07,4.0758766575730025e-07,3.752423209499775e-07,4.6326878871097647e-07,2.717331331520404e-07,-2.0723281801082578e-07,1.3542603971807718e-07,3.2818439677641955e-07,3.3019509565800386e-07,3.86290743375191e-07,3.797712628237802e-07,4.4484894995551676e-07,2.836630512582434e-07,4.376953158623975e-08,5.142509027213405e-07,7.688328655333383e-08,2.9354415599137817e-07,3.2633032427434645e-07,3.296080518621062e-07,2.574959115887205e-07,1.7933273280491862e-07,2.4410490710664667e-07,4.6016203375832996e-09,3.263570549421975e-09,2.349603886944279e-08,4.8141602658422514e-08,1.283312254487838e-07,2.1684882407255606e-07,1.4743726838825507e-07,4.7007727778712284e-07,1.7896354404369814e-07,1.2828050140632342e-07,5.029284405942635e-08,8.440098269911085e-08,2.0743303027388922e-07,4.105660855905249e-07,2.8022463131600864e-07,1.4037306747284845e-07,1.0255296855395479e-07,2.1617372049424643e-07,2.118396668314569e-07,1.9037255509440535e-07,7.446505834857221e-08,1.939599217778014e-07,4.230468375600571e-07,1.1012755920845066e-07,2.2553748710971635e-07,2.0933681939233075e-07,8.298383847721426e-08,-6.141182279003716e-07,-2.6119553479419554e-07,3.8463216536348454e-07,3.271736000606883e-07
GBIL,2.8706085334765077e-06,2.8525096062149737e-06,2.9980547778495756e-06,3.5071353160370302e-06,4.308722720989188e-06,3.893033591622741e-06,5.214632423760842e-06,1.909992154945328e-06,-3.460667737487225e-06,1.3283628451553925e-06,3.199047731852067e-06,2.5496833901515825e-06,2.7473670216156043e-06,3.6892563796721967e-06,4.527812861662406e-06,2.375106871505555e-06,4.923427807597413e-07,3.1004976195325467e-06,-3.968742948363105e-07,1.6807598348795385e-06,2.1846424939445985e-06,2.2354444099024004e-06,1.5665813074378138e-06,2.5676555757004683e-08,6.144787647044119e-07,4.188890117090507e-08,2.3496038869442785e-08,3.1324986053896394e-07,4.5923006292777115e-07,1.2168289739216935e-06,2.065106371915634e-06,1.3918822569470218e-06,4.726279648700637e-06,1.7402548127947374e-06,1.0809831772106723e-06,5.181635428693431e-07,7.374833749913828e-07,1.8016234183932008e-06,3.819566628298582e-06,2.514128427370233e-06,8.631842877723732e-07,5.639211437164315e-07,1.9957867380270208e-06,1.881205250388992e-06,1.7973272315830682e-06,7.145144369518655e-07,1.7978126427320182e-06,4.059179483430152e-06,9.130086393060934e-07,1.8387018447101429e-06,6.75263613491636e-07,-3.435590215135158e-08,-6.210047677754995e-06,-3.03339617112041e-06,3.7665847655383714e-06,2.0447886777254306e-06
SHY,8.7076341301899e-06,1.1436523528322218e-05,1.0977152361336875e-05,1.2976339441862848e-05,1.651841821220083e-05,1.644406027412795e-05,1.3313212668639753e-05,5.138176300169595e-06,-6.319980032056139e-06,3.845615611977153e-06,1.0165481764412907e-05,9.58145997210018e-06,7.5653009506037105e-06,1.3322414907857053e-05,2.0827065250248824e-05,9.475919832288835e-06,2.9858457133381957e-06,1.711199446363899e-05,4.0756530788757646e-07,9.475905739338546e-06,1.1029243864334946e-05,1.0913193912296827e-05,9.273930504775661e-06,6.1094053987146025e-06,7.103735609598423e-06,1.7705925153606358e-07,4.8141602658422514e-08,4.592300629277712e-07,2.250775382231389e-06,5.1591000306587585e-06,7.692434023806619e-06,5.655513772304341e-06,1.4025400017469502e-05,6.218899253227442e-06,3.835958944595673e-06,1.414788150996424e-06,3.4492801685139023e-06,7.2954868578028576e-06,1.3134270749507861e-05,9.44903963405563e-06,5.61125532347808e-06,4.20353937617794e-06,7.768095104691816e-06,7.542637487218565e-06,6.744428671627872e-06,3.2337088091808544e-06,7.031270045703808e-06,1.309013293305418e-05,3.1631977258521983e-06,9.702411792842348e-06,5.884594269402852e-06,5.613003068376051e-06,-8.563475099605445e-06,-1.9077218763030207e-06,1.3348316750390773e-05,1.2074463499700932e-05
IEI,2.1434991437112985e-05,2.693048037584063e-05,2.680678315158253e-05,3.18950185702133e-05,3.869731273683933e-05,3.812784005847847e-05,3.266346089099352e-05,1.3141024986078026e-05,-1.577658045749331e-05,1.001032729947586e-05,2.4612833192048186e-05,2.3464344763930953e-05,1.967295013038574e-05,3.2229121379849455e-05,4.809249564442019e-05,2.254035348828166e-05,6.847954234172092e-06,3.995119740061277e-05,1.101012173094045e-06,2.240234656616384e-05,2.6044631698265792e-05,2.5840416066300224e-05,2.1815781040196e-05,1.4070228633979248e-05,1.6650677916635976e-05,4.1390236633711813e-07,1.2833122544878377e-07,1.2168289739216933e-06,5.1591000306587585e-06,1.201615435062681e-05,1.8148950316879554e-05,1.322924942848448e-05,3.38796888600691e-05,1.4713215016429149e-05,9.162456977065424e-06,3.463959729917298e-06,7.996415294544148e-06,1.7161875393541866e-05,3.1319863667660585e-05,2.2356338169890464e-05,1.296730504138313e-05,9.678272691221584e-06,1.823368436183513e-05,1.768306219452499e-05,1.5908198322472594e-05,7.46818599495237e-06,1.653370334494491e-05,3.139065708582581e-05,7.607804415045667e-06,2.2380926373120994e-05,1.3884120993968741e-05,1.2224568193936932e-05,-2.4316167475035165e-05,-6.954392089971467e-06,3.2320145712338777e-05,2.8064435703840422e-05
IEF,3.360248775724926e-05,4.0795332033517913e-05,4.093166451077091e-05,4.878004168719412e-05,5.852537267689447e-05,5.7351849635229556e-05,5.1397777921593654e-05,2.170938871502635e-05,-2.5930031706031112e-05,1.5463838241949693e-05,3.894033373622437e-05,3.6056931576170806e-05,3.151580700153196e-05,4.907963054922228e-05,7.17062022143722e-05,3.426357763014528e-05,1.0400443404202004e-05,6.0662110015203534e-05,1.558375775673216e-06,3.351124125803844e-05,3.9221647866597585e-05,3.900666520371444e-05,3.2256445307214975e-05,1.969835250193878e-05,2.4238259260663638e-05,6.19628902290225e-07,2.1684882407255606e-07,2.065106371915634e-06,7.692434023806619e-06,1.8148950316879554e-05,2.78035386357833e-05,2.0080876409338898e-05,5.3106458246137944e-05,2.260096392564046e-05,1.4288366766774857e-05,5.474696032807603e-06,1.2017460376232023e-05,2.616188880097077e-05,4.85816607406002e-05,3.4366297389581076e-05,1.9215504637707843e-05,1.4292659165454997e-05,2.781566590665085e-05,2.6925508390441836e-05,2.4345798340296657e-05,1.1207573668202629e-05,2.5214304732858023e-05,4.8878968469172495e-05,1.1791196928912823e-05,3.329555417660982e-05,2.1066674944948043e-05,1.750759538121987e-05,-4.300663502298346e-05,-1.4080441599761355e-05,4.930370981685896e-05,4.190182379619204e-05
VGIT,2.389439426426526e-05,2.9665254722191996e-05,2.9602184858548013e-05,3.525103517762458e-05,4.2588645346381083e-05,4.190001340695643e-05,3.641634949868706e-05,1.4981494372405293e-05,-1.7835899071488253e-05,1.1068541143677875e-05,2.7559550974080262e-05,2.598664862615709e-05,2.2123101316063627e-05,3.553623695540626e-05,5.268598686967616e-05,2.4871096153160256e-05,7.5640178447583484e-06,4.41741013169929e-05,1.234118370151895e-06,2.4614465344847927e-05,2.8674089359379207e-05,2.8471386011370386e-05,2.3856499293262994e-05,1.5142947843301566e-05,1.8155165324276734e-05,4.540498462712401e-07,1.4743726838825507e-07,1.3918822569470218e-06,5.655513772304341e-06,1.3229249428484482e-05,2.00808764093389e-05,1.4590774956930473e-05,3.7775783943696685e-05,1.6292427644940343e-05,1.0212438501277879e-05,3.872227171352421e-06,8.791993305106049e-06,1.8963636164443733e-05,3.4814726842536065e-05,2.4775354807435452e-05,1.4202482142876265e-05,1.059183816191906e-05,2.0148289391155063e-05,1.9530375330603085e-05,1.759532706812608e-05,8.204218918515428e-06,1.826627652304622e-05,3.493030500035874e-05,8.456101916911927e-06,2.4522891720946232e-05,1.5380507063644977e-05,1.3280195977422983e-05,-2.832983007184444e-05,-8.524314285729865e-06,3.565765546135552e-05,3.082097543538632e-05
TLT,6.652390341199917e-05,7.671371598871163e-05,7.832315006726103e-05,9.340830683091903e-05,0.00011057318897340424,0.0001067663541143438,0.00010461507896924945,4.477305444087169e-05,-5.6392955088288816e-05,3.0481893707420086e-05,7.683221202766219e-05,6.900034073592916e-05,6.40222389399255e-05,9.370243057082363e-05,0.0001315704188906004,6.476363565148347e-05,1.8605519494204123e-05,0.00011097452035174737,1.6145728985227194e-06,6.0803923507529584e-05,7.202081319125648e-05,7.196416260015933e-05,5.780918152355365e-05,3.125316745017498e-05,4.15347057364203e-05,1.153927051456427e-06,4.700772777871228e-07,4.726279648700637e-06,1.40254000174695e-05,3.38796888600691e-05,5.3106458246137944e-05,3.777578394369668e-05,0.00010562100935082945,4.3451509765801824e-05,2.7724759871409153e-05,1.1049997817405123e-05,2.2143165595025486e-05,4.9398430402172456e-05,9.43159367419598e-05,6.571782018790524e-05,3.413637676430828e-05,2.5070701398958278e-05,5.2767437338308835e-05,5.0877790033981575e-05,4.6444393247143736e-05,2.069051620978499e-05,4.778003239661134e-05,9.5864342945789e-05,2.2911783307606506e-05,6.027725035235425e-05,3.743735556059336e-05,2.7427480407696266e-05,-9.993339160587205e-05,-3.8017771316446875e-05,9.443413384434171e-05,7.544185487887988e-05
GOVT,2.7252195090813793e-05,3.3030921468015004e-05,3.318808865325501e-05,3.9548352218676244e-05,4.763864756707351e-05,4.6516767537862416e-05,4.2417513801186246e-05,1.7540771316323953e-05,-2.1506646513257095e-05,1.2410850806223454e-05,3.1377939708983575e-05,2.910944496592985e-05,2.5595309847321982e-05,3.9719370351735435e-05,5.80300763861604e-05,2.7822799879973918e-05,8.094606527550328e-06,4.864997550399817e-05,1.1766581394997945e-06,2.6981110303541276e-05,3.1587087851097654e-05,3.143847534682824e-05,2.596228344356539e-05,1.568419100099446e-05,1.9466118718254218e-05,5.053975321357532e-07,1.7896354404369814e-07,1.7402548127947376e-06,6.218899253227442e-06,1.4713215016429149e-05,2.260096392564046e-05,1.6292427644940343e-05,4.345150976580183e-05,1.8404810622633873e-05,1.1595067858451446e-05,4.484558132213708e-06,9.714978547923458e-06,2.122603751632787e-05,3.9517224798598086e-05,2.790502136943074e-05,1.5400971846612952e-05,1.1407392718091143e-05,2.2622440048213788e-05,2.1894782998722792e-05,1.9793984740535868e-05,9.076726316274977e-06,2.0476560415434502e-05,3.987677040337819e-05,9.618304274450835e-06,2.6856642836027886e-05,1.6662949054960648e-05,1.3560720747985353e-05,-3.5598632746253254e-05,-1.1912054696246041e-05,3.993157750844596e-05,3.3668056712528476e-05
MUB,1.7692852813317993e-05,2.0530298651520796e-05,2.062591271563884e-05,2.476373328145927e-05,2.8927441852551203e-05,2.8519962535960644e-05,2.5861693438874825e-05,1.3051179308079578e-05,-1.3400659811334327e-05,7.630844173500759e-06,2.147636621086195e-05,1.8723264628627642e-05,1.730933671875353e-05,2.446344748330258e-05,3.522384233194213e-05,1.738850683571239e-05,5.809961085642095e-06,3.287252155843225e-05,1.407023898683521e-06,1.724105312291218e-05,2.0281798526285278e-05,2.0198731661134066e-05,1.606308433643944e-05,9.54228043442739e-06,1.2356248724622338e-05,3.0152230256428647e-07,1.2828050140632342e-07,1.0809831772106725e-06,3.835958944595673e-06,9.162456977065424e-06,1.4288366766774857e-05,1.0212438501277879e-05,2.7724759871409153e-05,1.1595067858451446e-05,7.706605920436736e-06,2.8665935086644617e-06,6.0950712397479215e-06,1.348470946416315e-05,2.5525832858834647e-05,1.7910949607378645e-05,9.845591206993398e-06,7.390274714886127e-06,1.4236284613732625e-05,1.3786375074147054e-05,1.2487444039045285e-05,5.617213134648615e-06,1.2909278588450827e-05,2.5555406069184817e-05,6.175488013758737e-06,1.669036698321307e-05,1.2067817003294289e-05,9.619054987924957e-06,-2.5446896858336437e-05,-8.888236699765477e-06,2.4604534457004156e-05,2.1677661300804982e-05
SHM,7.186741583097914e-06,7.98998809794882e-06,8.383437656215116e-06,1.0006083498694855e-05,1.1396350014906568e-05,1.0919270197142787e-05,1.1076062398638604e-05,4.825323745561973e-06,-6.153423915783219e-06,3.576721249054173e-06,8.221699291614059e-06,7.409542524158204e-06,7.051302448778787e-06,1.0079969317507068e-05,1.3447299635786899e-05,6.7127444467750536e-06,2.0158573843062753e-06,1.1235241295792378e-05,4.310745406337088e-08,6.22636946188568e-06,7.4191609844429686e-06,7.427074256950335e-06,5.942087640001657e-06,3.010262154434202e-06,4.080191150860982e-06,1.172481018309475e-07,5.029284405942635e-08,5.181635428693431e-07,1.414788150996424e-06,3.463959729917298e-06,5.474696032807603e-06,3.872227171352421e-06,1.1049997817405123e-05,4.484558132213708e-06,2.866593508664461e-06,1.1709563172421677e-06,2.2518574690060874e-06,5.063580252768909e-06,9.785754490699259e-06,6.774454549304765e-06,3.4533901236547824e-06,2.532771545846931e-06,5.393001598865303e-06,5.18098601057307e-06,4.783163008227892e-06,2.1001193321405743e-06,4.909789439640945e-06,9.975444173367517e-06,2.3686703023129655e-06,6.104655722572114e-06,3.807899861752554e-06,2.6292929399594875e-06,-1.1346070778299733e-05,-4.5718986130662864e-06,1.0155074185325726e-05,7.635826534291468e-06
